iteration,density_residual_log10,cl,cd
0,-4.233345021,0.09822086909,0.03476457152
0,-4.233255922,0.0982209122,0.03476458311
0,-4.2330952,0.09822095054,0.03476458583
0,-4.232864265,0.09822098418,0.03476458013
0,-4.232565196,0.09822101329,0.03476456651
0,-4.23223826,0.09822103812,0.03476454547
0,-4.231833081,0.09822105897,0.03476451751
0,-4.231444274,0.09822107625,0.03476448318
0,-4.231067875,0.09822109042,0.03476444303
0,-4.230744671,0.09822110201,0.03476439762
0,-4.230445471,0.09822111144,0.03476434754
0,-4.230187909,0.09822111935,0.03476429337
0,-4.229978542,0.09822112641,0.0347642357
0,-4.229853792,0.09822113334,0.03476417511
0,-4.229787681,0.09822114078,0.03476411214
0,-4.229755616,0.0982211494,0.03476404721
0,-4.229828902,0.09822115978,0.03476398079
0,-4.229997735,0.09822117232,0.03476391344
0,-4.230206925,0.09822118727,0.03476384572
0,-4.230451955,0.0982212048,0.03476377818
0,-4.230764517,0.09822122498,0.03476371133
0,-4.231079642,0.09822124781,0.03476364567
0,-4.231373668,0.09822127324,0.03476358164
0,-4.23166622,0.09822130118,0.03476351966
0,-4.231924173,0.09822133153,0.0347634601
0,-4.232116384,0.09822136415,0.03476340331
0,-4.232217581,0.09822139889,0.03476334959
0,-4.232282028,0.09822143558,0.03476329923
0,-4.232267582,0.09822147403,0.03476325247
0,-4.232181431,0.0982215141,0.03476320953
0,-4.232054966,0.09822155561,0.03476317061
0,-4.231880759,0.0982215984,0.03476313587
0,-4.231673444,0.09822164233,0.03476310547
0,-4.23143075,0.09822168721,0.03476307952
0,-4.231177223,0.09822173282,0.03476305831
0,-4.230966339,0.09822177897,0.0347630422
0,-4.230736479,0.09822182546,0.03476303121
0,-4.230504028,0.09822187207,0.0347630253
0,-4.23028578,0.09822191859,0.03476302445
0,-4.230100022,0.09822196476,0.0347630286
0,-4.229920564,0.09822201038,0.0347630377
0,-4.229796627,0.09822205521,0.03476305166
0,-4.229733737,0.09822209904,0.03476307041
0,-4.229730555,0.09822214164,0.03476309385
0,-4.229745058,0.0982221811,0.03476312133
0,-4.229788758,0.098222213,0.03476315101
0,-4.229872011,0.09822223168,0.03476317922
0,-4.229920463,0.09822223173,0.03476320059
0,-4.229955272,0.09822220922,0.03476320866
0,-4.230002226,0.09822216234,0.03476319685
0,-4.229993342,0.09822209131,0.03476315913
0,-4.229947715,0.0982219976,0.03476309035
0,-4.229893236,0.09822188406,0.0347629868
0,-4.229853165,0.09822175421,0.03476284607
0,-4.229759241,0.09822161185,0.03476266684
0,-4.229664659,0.09822146079,0.03476244874
0,-4.22960045,0.09822130466,0.03476219217
0,-4.229546215,0.09822114692,0.0347618982
0,-4.229495147,0.09822099067,0.03476156838
0,-4.229426857,0.09822083871,0.03476120465
0,-4.229391389,0.09822069343,0.03476080927
0,-4.229412075,0.09822055681,0.0347603847
0,-4.229456386,0.09822043044,0.03475993354
0,-4.229533514,0.09822031567,0.03475945849
0,-4.229619098,0.09822021632,0.0347589621
0,-4.229699651,0.09822013296,0.03475844706
0,-4.22978641,0.09822006587,0.03475791602
0,-4.229910727,0.09822001504,0.0347573715
0,-4.230068017,0.09821998076,0.03475681579
0,-4.230238281,0.09821996247,0.03475625112
0,-4.230359249,0.09821995949,0.03475567949
0,-4.23043394,0.098219971,0.03475510272
0,-4.2304827,0.09821999622,0.03475452423
